id,label
0074_9,0074
0035_1785,0035
0069_1229,0069
0107_2712,0107
0034_1359,0034
003a_2649,003a
015b_2045,015b
004b_2248,004b
003a_1824,003a
015b_2781,015b
015b_2642,015b
0068_2564,0068
0032_2560,0032
0074_737,0074
0043_435,0043
0074_2795,0074
0039_2889,0039
005a_940,005a
0059_960,0059
0066_727,0066
0119_213,0119
00f3_2626,00f3
0033_2860,0033
0062_2234,0062
017b_307,017b
0034_223,0034
0074_2669,0074
006b_1153,006b
0062_925,0062
0105_491,0105
0053_832,0053
0070_2594,0070
0052_2548,0052
0069_1999,0069
0077_2766,0077
004a_1278,004a
015b_695,015b
0046_373,0046
0064_2603,0064
0030_287,0030
004d_1841,004d
0064_2104,0064
003f_707,003f
0028_2443,0028
0141_2366,0141
0067_2947,0067
0064_401,0064
0068_1079,0068
006d_429,006d
0073_2024,0073
003a_2185,003a
0030_324,0030
0029_1027,0029
0035_1331,0035
0038_1558,0038
0070_127,0070
0070_1360,0070
017c_2200,017c
0069_2629,0069
0055_323,0055
0107_2929,0107
0054_2416,0054
201d_209,201d
0070_2341,0070
0055_1568,0055
0075_1381,0075
0045_2988,0045
002f_2197,002f
0053_603,0053
0053_1714,0053
0075_2218,0075
0066_1609,0066
003f_1926,003f
0037_1683,0037
0105_460,0105
0042_2725,0042
0046_508,0046
0045_1621,0045
0041_979,0041
004a_66,004a
0107_1668,0107
0030_2145,0030
0079_2941,0079
0067_386,0067
0075_2742,0075
0032_423,0032
0067_1562,0067
004a_36,004a
0034_164,0034
015b_732,015b
0043_69,0043
004a_1121,004a
0044_1850,0044
0050_2963,0050
0045_2864,0045
0077_1233,0077
0062_1760,0062
004f_1550,004f
0142_669,0142
0045_657,0045
006d_2390,006d
0044_2220,0044
0119_2097,0119
0057_2917,0057
0079_1177,0079
0119_1570,0119
0049_623,0049
0141_60,0141
0021_1841,0021
017c_2430,017c
0119_1880,0119
0107_2497,0107
0049_2772,0049
0072_48,0072
005a_1424,005a
0033_2099,0033
0047_798,0047
0037_2216,0037
0028_2242,0028
0032_1397,0032
003b_2103,003b
00f3_1773,00f3
0065_2907,0065
017a_2778,017a
0062_2122,0062
006e_316,006e
0045_1403,0045
004c_1556,004c
017b_773,017b
0077_707,0077
0032_309,0032
0144_2237,0144
0046_138,0046
006b_2423,006b
201e_2854,201e
201e_2955,201e
0046_2718,0046
0077_1165,0077
0075_493,0075
0061_53,0061
006d_2600,006d
006a_1696,006a
0064_1224,0064
0029_1979,0029
0141_2184,0141
0053_2136,0053
0050_2582,0050
0029_2243,0029
0141_467,0141
0061_384,0061
002c_454,002c
0144_2861,0144
201e_241,201e
0062_2384,0062
0054_2260,0054
0074_741,0074
0068_2963,0068
0054_2671,0054
00f3_2208,00f3
0079_206,0079
0035_1600,0035
0067_76,0067
0048_2289,0048
0052_869,0052
0066_1877,0066
004e_887,004e
003f_692,003f
0048_1220,0048
0070_2396,0070
0073_762,0073
0042_2343,0042
0064_2449,0064
0036_191,0036
015a_2263,015a
0144_1609,0144
007a_2136,007a
006d_2631,006d
0119_1096,0119
007a_1300,007a
0061_1992,0061
005a_1518,005a
0066_906,0066
201e_276,201e
002d_403,002d
007a_2644,007a
0039_2476,0039
0072_239,0072
0059_226,0059
0053_66,0053
201e_1549,201e
0030_724,0030
0046_1951,0046
0057_1040,0057
0035_1633,0035
0038_1231,0038
002b_702,002b
0073_1172,0073
201e_252,201e
0035_66,0035
201d_522,201d
0144_760,0144
003d_649,003d
004d_365,004d
0069_933,0069
0044_2000,0044
0045_2492,0045
0043_1336,0043
0142_503,0142
0043_2319,0043
005a_1073,005a
0050_212,0050
002c_1762,002c
0107_2774,0107
0073_1780,0073
0037_821,0037
0142_2820,0142
0045_73,0045
0074_2506,0074
0033_911,0033
015b_1334,015b
0075_931,0075
0047_2060,0047
005a_34,005a
003f_1898,003f
003b_2177,003b
0074_1273,0074
0070_718,0070
0107_2087,0107
017a_1849,017a
006e_703,006e
0074_647,0074
0141_2236,0141
0049_1270,0049
0072_1918,0072
0141_1634,0141
0119_1202,0119
017a_534,017a
0079_2575,0079
006b_2850,006b
0144_293,0144
006b_1059,006b
0050_146,0050
006d_2035,006d
0031_1953,0031
0072_478,0072
0047_2564,0047
017b_1210,017b
006e_2799,006e
006a_1680,006a
006b_1631,006b
006c_1171,006c
006d_308,006d
0067_1365,0067
0065_1470,0065
0047_792,0047
0067_409,0067
003b_563,003b
0053_182,0053
005a_842,005a
004a_156,004a
0052_372,0052
0107_424,0107
004a_2303,004a
0072_1745,0072
0029_1029,0029
006b_1487,006b
201d_571,201d
0046_357,0046
0047_2807,0047
0073_2836,0073
0065_2265,0065
0077_2333,0077
0050_1675,0050
0066_267,0066
003f_2801,003f
004e_1419,004e
004d_2179,004d
0064_1685,0064
0065_2722,0065
0047_302,0047
0055_105,0055
0045_298,0045
004b_1477,004b
0037_1482,0037
003f_45,003f
0142_2876,0142
0064_1451,0064
006f_93,006f
0053_2575,0053
0062_1935,0062
004e_582,004e
0141_2124,0141
0050_2321,0050
006b_831,006b
0077_372,0077
0070_198,0070
002d_2328,002d
006e_1247,006e
0069_1893,0069
0064_913,0064
0030_2222,0030
0142_308,0142
0047_190,0047
004a_2831,004a
0034_554,0034
0036_2004,0036
0077_2522,0077
0064_208,0064
017b_1456,017b
0043_2137,0043
006d_2975,006d
0038_2889,0038
0046_772,0046
0021_1950,0021
0105_2866,0105
015b_105,015b
004b_2928,004b
0037_1499,0037
0034_1864,0034
0072_1190,0072
0039_698,0039
002d_1541,002d
0041_579,0041
0144_1440,0144
002d_1440,002d
0119_1796,0119
0036_2949,0036
0142_1515,0142
0144_1795,0144
017a_2614,017a
006f_2357,006f
0062_134,0062
003a_1610,003a
004b_700,004b
201d_775,201d
0064_965,0064
0144_125,0144
0042_776,0042
0069_2997,0069
017a_2407,017a
0039_748,0039
0047_1185,0047
002d_2493,002d
015b_1635,015b
006f_684,006f
006f_1819,006f
0105_901,0105
0042_341,0042
004f_2489,004f
0119_1222,0119
0066_302,0066
0061_1444,0061
0063_1842,0063
0141_917,0141
0075_1343,0075
006f_813,006f
003a_995,003a
004c_1850,004c
015b_291,015b
0077_1441,0077
0065_1953,0065
004e_757,004e
0036_2102,0036
015b_2371,015b
0035_1530,0035
0066_2531,0066
0050_2690,0050
015a_1093,015a
002d_2214,002d
0065_11,0065
0073_2834,0073
0062_1208,0062
017c_571,017c
0044_1745,0044
0030_1289,0030
0052_2375,0052
0043_572,0043
0105_736,0105
0039_1833,0039
0059_1802,0059
0030_2034,0030
0107_916,0107
0073_1823,0073
0029_2656,0029
0030_384,0030
0062_641,0062
0045_1924,0045
002d_1263,002d
004c_2398,004c
0049_388,0049
0047_1074,0047
0047_2655,0047
0105_2084,0105
0075_1142,0075
0070_1489,0070
0107_1377,0107
0064_2246,0064
0075_1560,0075
0033_1362,0033
0039_456,0039
005a_776,005a
006b_328,006b
0055_2388,0055
0029_1699,0029
201d_1333,201d
0034_817,0034
0041_2587,0041
0039_2957,0039
006f_412,006f
0046_101,0046
0042_1365,0042
004e_2690,004e
004f_992,004f
0065_1102,0065
006b_2778,006b
0066_574,0066
0031_1711,0031
004b_556,004b
0059_1543,0059
0075_2308,0075
0054_1863,0054
0045_1871,0045
017a_2604,017a
0049_1077,0049
0064_647,0064
00f3_2679,00f3
0067_2561,0067
0035_1123,0035
0072_2866,0072
0066_2735,0066
0021_1942,0021
0049_99,0049
004d_1063,004d
0047_387,0047
004d_2258,004d
0029_370,0029
0065_2241,0065
017c_340,017c
004c_1205,004c
0105_1880,0105
004e_1894,004e
006e_2332,006e
0143_334,0143
0072_116,0072
00f3_383,00f3
0055_2079,0055
0062_2640,0062
004c_2889,004c
004d_1330,004d
002d_2413,002d
002e_2889,002e
0054_2861,0054
0059_1550,0059
0070_2173,0070
00d3_755,00d3
0030_487,0030
006f_2913,006f
0062_594,0062
004f_953,004f
0048_2213,0048
003f_2485,003f
017b_527,017b
017c_1073,017c
0055_855,0055
0068_1645,0068
0044_467,0044
0052_997,0052
004d_1586,004d
0063_951,0063
006f_1893,006f
0055_491,0055
0072_1850,0072
007a_707,007a
0049_1404,0049
0053_561,0053
00d3_872,00d3
0061_1068,0061
006d_2428,006d
015a_1856,015a
005a_1076,005a
0055_2368,0055
017c_537,017c
0179_459,0179
004f_1050,004f
0064_2099,0064
004b_2535,004b
0054_2449,0054
002b_519,002b
0039_741,0039
0031_1398,0031
006f_173,006f
0068_2869,0068
004b_2373,004b
0069_1460,0069
015a_2687,015a
0059_1517,0059
0144_2209,0144
0044_2453,0044
0041_224,0041
0043_2332,0043
003b_1029,003b
0038_2033,0038
0045_596,0045
0031_357,0031
0021_2969,0021
003f_1113,003f
0068_2403,0068
0042_1004,0042
0144_2289,0144
0107_380,0107
0079_2478,0079
015b_506,015b
003b_1524,003b
004e_2445,004e
0062_2465,0062
0037_1115,0037
003b_2581,003b
004b_1782,004b
004e_1122,004e
0073_1449,0073
0141_552,0141
006e_464,006e
005a_3000,005a
004d_2942,004d
0041_2057,0041
0075_2041,0075
002c_884,002c
0107_2573,0107
0039_2247,0039
0057_2099,0057
0030_2999,0030
004b_425,004b
0107_486,0107
0068_1377,0068
017c_2684,017c
0061_1187,0061
0021_1878,0021
0075_2884,0075
0035_1136,0035
0038_986,0038
0048_1408,0048
0033_2350,0033
004f_1019,004f
002b_510,002b
0073_442,0073
0065_505,0065
006c_461,006c
015a_2848,015a
006c_2085,006c
004b_2985,004b
017c_165,017c
0142_2037,0142
006f_1015,006f
0031_2137,0031
006f_2525,006f
003d_250,003d
0057_2529,0057
002e_168,002e
0061_2914,0061
0030_355,0030
0037_1769,0037
0107_1769,0107
0054_1475,0054
006d_2868,006d
0105_2150,0105
006a_1061,006a
0144_2107,0144
015b_2170,015b
004b_1480,004b
0119_615,0119
0030_2338,0030
0073_170,0073
003b_575,003b
0033_781,0033
0141_1015,0141
0075_855,0075
0062_1060,0062
0053_1556,0053
002d_2964,002d
015b_1689,015b
0074_2779,0074
201d_1014,201d
0079_307,0079
0021_1862,0021
0031_1455,0031
006d_706,006d
0075_1907,0075
006d_2821,006d
0057_2408,0057
006f_512,006f
003f_2000,003f
0105_1953,0105
0045_1746,0045
0068_271,0068
002d_1909,002d
0064_2647,0064
003a_2899,003a
00f3_31,00f3
004f_418,004f
0035_234,0035
0054_725,0054
004a_43,004a
0047_904,0047
015a_2152,015a
0039_1868,0039
0041_1820,0041
017c_113,017c
006b_1178,006b
0077_1807,0077
017a_355,017a
0064_2889,0064
0050_1869,0050
0061_90,0061
003f_117,003f
0054_1608,0054
007a_885,007a
0066_79,0066
0038_149,0038
0037_2659,0037
0032_2814,0032
0031_605,0031
006e_1448,006e
0045_1057,0045
0107_987,0107
017b_2930,017b
0049_704,0049
0064_2849,0064
006f_2546,006f
003f_2175,003f
0039_26,0039
003f_110,003f
0037_2904,0037
0057_1683,0057
0057_371,0057
004a_1380,004a
004b_1361,004b
0074_1573,0074
0042_377,0042
0067_2024,0067
017a_42,017a
0119_80,0119
017c_828,017c
0035_2407,0035
0075_991,0075
0062_1497,0062
002d_90,002d
0049_2171,0049
0144_451,0144
00f3_577,00f3
0036_1316,0036
0075_2208,0075
0030_2188,0030
002c_1205,002c
0039_2061,0039
0041_1476,0041
0057_2353,0057
004a_587,004a
0033_745,0033
0029_1142,0029
0061_751,0061
0079_1909,0079
0067_2854,0067
017b_2110,017b
0048_2503,0048
0038_1594,0038
0070_2287,0070
0041_1585,0041
0059_838,0059
0063_633,0063
003f_633,003f
0057_1390,0057
0047_2861,0047
006e_2899,006e
004d_150,004d
004a_1240,004a
002e_2186,002e
017b_1257,017b
0042_2687,0042
0050_2725,0050
004a_2256,004a
0034_938,0034
0062_868,0062
0054_1351,0054
201e_1742,201e
0047_1362,0047
0072_1411,0072
0053_242,0053
0048_2597,0048
0073_1880,0073
006d_1209,006d
002f_2414,002f
003d_521,003d
0034_19,0034
015a_838,015a
004b_208,004b
0044_1380,0044
00f3_2077,00f3
0144_2542,0144
004f_243,004f
002c_1833,002c
0037_2582,0037
0062_2694,0062
017c_2216,017c
004e_814,004e
005a_1579,005a
0048_390,0048
0077_804,0077
0059_1038,0059
0104_751,0104
00f3_2299,00f3
0028_549,0028
002e_267,002e
015b_1765,015b
0072_2624,0072
0053_1828,0053
0049_893,0049
0119_1149,0119
0049_485,0049
0119_1136,0119
0057_1318,0057
0043_762,0043
0074_2924,0074
006b_2596,006b
0050_1341,0050
003a_1473,003a
0142_277,0142
0052_301,0052
0047_1075,0047
004d_2140,004d
0038_1598,0038
004a_1975,004a
0065_1660,0065
0035_778,0035
0105_2991,0105
0053_1608,0053
0029_1135,0029
0107_624,0107
0075_1723,0075
0033_621,0033
003a_1700,003a
0043_1268,0043
0104_406,0104
0142_1778,0142
0055_729,0055
0030_2574,0030
0039_619,0039
0077_692,0077
0077_1598,0077
0034_1226,0034
003a_657,003a
0074_6,0074
004f_2815,004f
017a_310,017a
0049_899,0049
0063_564,0063
003a_475,003a
0049_678,0049
0037_818,0037
0105_795,0105
006c_2962,006c
0045_1953,0045
0070_1214,0070
0057_2640,0057
0067_1661,0067
0141_1408,0141
0119_1660,0119
0031_2127,0031
006e_1279,006e
0141_2815,0141
00d3_104,00d3
0039_298,0039
0069_20,0069
004d_448,004d
0070_1245,0070
007a_2924,007a
0033_687,0033
0037_2574,0037
0035_2342,0035
0046_2239,0046
201e_2879,201e
0049_2540,0049
003b_511,003b
003f_428,003f
004c_2145,004c
0045_1070,0045
0052_2241,0052
0049_2581,0049
0053_1325,0053
0077_571,0077
004f_2752,004f
0050_2684,0050
002e_2412,002e
0107_1120,0107
0141_889,0141
0066_152,0066
00f3_1343,00f3
0062_863,0062
004e_667,004e
006f_1545,006f
006d_2289,006d
0119_1781,0119
0070_235,0070
0061_2158,0061
0072_2668,0072
004a_1338,004a
005a_2276,005a
0052_1487,0052
0054_365,0054
0061_1135,0061
002c_1199,002c
0029_824,0029
0119_1117,0119
0066_875,0066
0065_841,0065
0032_1053,0032
0065_2705,0065
0046_526,0046
0055_2145,0055
017c_147,017c
0142_522,0142
006d_2943,006d
004f_2568,004f
0029_110,0029
002d_966,002d
004a_1736,004a
0053_2190,0053
003a_841,003a
0053_422,0053
0029_1311,0029
0042_2476,0042
0119_731,0119
0028_2704,0028
0075_413,0075
0028_438,0028
0075_2727,0075
0073_2818,0073
0045_714,0045
0050_2482,0050
0054_2029,0054
0043_24,0043
0064_1377,0064
006f_1680,006f
004b_148,004b
0049_1017,0049
0077_2031,0077
0069_921,0069
006e_1569,006e
015b_1786,015b
0077_376,0077
0069_1855,0069
002d_2484,002d
0070_927,0070
0035_989,0035
0107_2176,0107
0055_946,0055
0064_438,0064
0021_2529,0021
0065_452,0065
0048_1955,0048
0053_1980,0053
0075_1545,0075
201e_1653,201e
0028_340,0028
0075_2802,0075
0119_1229,0119
0048_2190,0048
0031_1594,0031
0068_933,0068
004c_1975,004c
0144_533,0144
0061_589,0061
007a_597,007a
004d_1516,004d
003a_1820,003a
0119_3000,0119
0048_2180,0048
00d3_930,00d3
0107_73,0107
0033_2219,0033
004d_1896,004d
0065_2794,0065
003a_2934,003a
0029_912,0029
0066_2038,0066
006a_2903,006a
0044_2442,0044
0077_751,0077
004a_192,004a
0107_427,0107
0029_466,0029
0067_2261,0067
0141_2937,0141
0042_1689,0042
0063_2362,0063
0061_2838,0061
017b_2568,017b
0074_2902,0074
0077_1096,0077
006f_2901,006f
006a_2787,006a
0144_668,0144
0036_735,0036
0079_1947,0079
0049_1560,0049
201e_32,201e
0042_916,0042
017a_2417,017a
0032_2103,0032
006b_407,006b
006d_2248,006d
0043_2281,0043
0077_918,0077
003b_31,003b
0059_1405,0059
0039_470,0039
0107_1036,0107
004a_396,004a
004b_2230,004b
003b_180,003b
0068_2372,0068
017c_1065,017c
0059_2002,0059
004f_1712,004f
003b_390,003b
0062_2648,0062
0046_477,0046
201e_572,201e
0031_2671,0031
0075_27,0075
0048_1371,0048
0032_1766,0032
0050_1603,0050
0021_837,0021
017c_2922,017c
0035_1904,0035
0035_606,0035
0141_2538,0141
004c_2547,004c
0072_2955,0072
007a_2552,007a
0069_1530,0069
0119_2530,0119
0044_1179,0044
0068_447,0068
0052_545,0052
0057_1467,0057
006f_1326,006f
0144_1751,0144
0055_1898,0055
006a_1757,006a
004f_1609,004f
0105_1015,0105
0142_35,0142
0073_403,0073
0072_1713,0072
007a_2120,007a
017a_2344,017a
0063_1236,0063
005a_1345,005a
0141_1056,0141
003b_657,003b
0077_846,0077
0033_717,0033
0070_295,0070
201e_1921,201e
0041_302,0041
003a_2550,003a
0065_104,0065
0066_378,0066
0033_1067,0033
017c_795,017c
0043_196,0043
003b_18,003b
0077_2118,0077
0065_1567,0065
0070_2865,0070
0052_1677,0052
0046_2471,0046
004b_2648,004b
015a_1692,015a
015b_47,015b
0030_416,0030
004d_2014,004d
0045_2996,0045
201e_2303,201e
003f_740,003f
007a_2567,007a
0062_1833,0062
006e_709,006e
0046_1472,0046
0053_2009,0053
002d_1141,002d
004c_2632,004c
003f_992,003f
0030_1729,0030
0049_1456,0049
0042_79,0042
0041_1810,0041
003f_2873,003f
0144_1272,0144
0062_2754,0062
006c_505,006c
0062_383,0062
0075_2874,0075
004f_1722,004f
0021_1137,0021
015b_2248,015b
0037_1893,0037
006f_2332,006f
0035_41,0035
002d_1374,002d
0074_1987,0074
0119_313,0119
0070_1121,0070
0045_2998,0045
0050_705,0050
0077_1881,0077
0059_2718,0059
0035_1681,0035
007a_2050,007a
0028_1885,0028
003b_1198,003b
0021_835,0021
201e_2991,201e
0042_603,0042
003b_1577,003b
0066_1556,0066
0065_2025,0065
0047_2238,0047
0047_2211,0047
0045_776,0045
006b_1344,006b
0054_2712,0054
0028_1135,0028
0072_1400,0072
0044_1849,0044
017a_2368,017a
00f3_2946,00f3
0032_2278,0032
002c_982,002c
0075_792,0075
201e_173,201e
00f3_1639,00f3
015a_2675,015a
0029_455,0029
017c_2217,017c
006f_1909,006f
0028_2102,0028
006d_990,006d
0073_1138,0073
0046_970,0046
0050_581,0050
0064_1833,0064
0033_1288,0033
0070_2423,0070
0069_998,0069
0044_1744,0044
0054_2182,0054
0063_769,0063
0041_1804,0041
004b_2389,004b
0045_254,0045
0072_326,0072
0142_600,0142
0070_2300,0070
0072_2157,0072
0142_107,0142
0032_1179,0032
003b_2,003b
0073_2692,0073
0049_650,0049
004b_896,004b
0031_299,0031
006f_1948,006f
0062_1180,0062
0069_1654,0069
017a_1134,017a
015b_2251,015b
017b_2656,017b
006a_2906,006a
017a_1308,017a
0064_1176,0064
006b_323,006b
0050_2798,0050
0063_2517,0063
0045_859,0045
0118_439,0118
0028_690,0028
0061_2849,0061
0050_519,0050
007a_1633,007a
004f_2434,004f
017c_1309,017c
0141_2787,0141
00f3_2420,00f3
0107_734,0107
0067_2052,0067
0079_1773,0079
004a_216,004a
0033_31,0033
0142_2752,0142
0069_1853,0069
007a_749,007a
0065_2282,0065
003f_1967,003f
0073_2839,0073
0041_1000,0041
006f_2368,006f
006e_2231,006e
0072_549,0072
0067_1874,0067
005a_2004,005a
0066_657,0066
0044_1563,0044
0052_2639,0052
0070_40,0070
006e_1570,006e
0061_2305,0061
00f3_2547,00f3
0052_2446,0052
0066_1600,0066
0070_2249,0070
0055_2488,0055
004c_1266,004c
015a_1280,015a
0049_947,0049
0073_2161,0073
002f_1951,002f
0062_441,0062
003b_2290,003b
0028_2834,0028
007a_499,007a
0141_1328,0141
015b_1882,015b
006c_1588,006c
0069_980,0069
0064_1903,0064
201e_643,201e
017a_2295,017a
006a_2526,006a
0070_2729,0070
0036_2655,0036
0038_2081,0038
0053_884,0053
0061_596,0061
0144_998,0144
0021_1780,0021
004b_2222,004b
015a_2366,015a
0021_1358,0021
0073_1466,0073
005a_2627,005a
0052_1241,0052
0046_2079,0046
006a_1481,006a
003b_2607,003b
006f_201,006f
002e_2658,002e
006f_155,006f
0034_178,0034
0035_1,0035
0053_1081,0053
015b_1509,015b
004d_2388,004d
0035_812,0035
004b_468,004b
004e_2723,004e
0141_897,0141
0032_1043,0032
004d_2109,004d
0141_319,0141
0053_485,0053
0053_1631,0053
0107_2749,0107
0035_375,0035
004d_402,004d
0066_2534,0066
0028_1342,0028
0077_1034,0077
0028_2750,0028
003b_1914,003b
017a_2328,017a
0065_462,0065
003a_1022,003a
006a_2440,006a
004b_517,004b
0070_1573,0070
0052_2378,0052
006e_2065,006e
0053_2160,0053
0069_1473,0069
0062_2127,0062
003f_556,003f
015b_880,015b
006b_2927,006b
007a_1967,007a
0046_1809,0046
006e_2280,006e
0041_1304,0041
0042_2560,0042
0030_407,0030
005a_2065,005a
0037_1109,0037
0141_1913,0141
0064_2646,0064
0144_2588,0144
0041_1058,0041
0119_1460,0119
004a_1551,004a
0037_2009,0037
015a_1072,015a
006c_2539,006c
0062_2003,0062
004a_743,004a
003a_2958,003a
0030_1426,0030
0063_325,0063
0062_2574,0062
004c_2271,004c
0077_2415,0077
006d_1242,006d
006e_695,006e
006a_2715,006a
004b_499,004b
0068_688,0068
0032_366,0032
0021_704,0021
00f3_1881,00f3
002d_62,002d
201e_258,201e
0063_1198,0063
006c_1505,006c
004e_151,004e
006e_549,006e
0031_607,0031
0065_1498,0065
0069_2167,0069
0053_874,0053
0142_1416,0142
0105_31,0105
0067_2797,0067
00f3_1253,00f3
0079_1099,0079
0047_1414,0047
0049_2515,0049
0061_2451,0061
004b_1008,004b
0028_2463,0028
0067_960,0067
0054_998,0054
002d_1191,002d
006d_2403,006d
006d_342,006d
0038_914,0038
0059_908,0059
0028_2410,0028
006a_1436,006a
002f_2226,002f
002e_660,002e
006b_148,006b
0045_2976,0045
0042_138,0042
017b_1383,017b
0035_364,0035
0035_551,0035
0045_362,0045
0043_1587,0043
0073_1001,0073
004d_97,004d
0077_1089,0077
006e_2673,006e
0034_16,0034
0038_1621,0038
0070_929,0070
0055_1720,0055
0047_2805,0047
004c_2967,004c
0032_200,0032
0028_2065,0028
0044_11,0044
003a_2273,003a
0042_1797,0042
0021_1936,0021
0021_885,0021
0067_958,0067
0142_856,0142
0033_1815,0033
017c_1123,017c
003d_592,003d
0032_2159,0032
0062_1058,0062
0033_172,0033
0030_1167,0030
0030_628,0030
0030_2237,0030
0033_827,0033
004d_2952,004d
0053_1003,0053
017c_1209,017c
0075_968,0075
0021_2725,0021
00f3_1933,00f3
0107_2106,0107
0028_1177,0028
0049_2354,0049
002d_1533,002d
0061_198,0061
0038_1161,0038
006f_1632,006f
0077_486,0077
004f_247,004f
0068_860,0068
006f_940,006f
002f_2186,002f
201e_692,201e
004e_2227,004e
0031_174,0031
0046_2521,0046
003a_2845,003a
003a_830,003a
201e_1204,201e
0079_189,0079
017a_1914,017a
006b_1510,006b
0041_864,0041
0065_2255,0065
0038_327,0038
0107_2098,0107
0063_1229,0063
0048_174,0048
0033_793,0033
0033_1472,0033
003b_16,003b
0067_2602,0067
0031_2600,0031
003b_2160,003b
0054_385,0054
004f_2578,004f
006c_2549,006c
004f_1976,004f
002f_2206,002f
0079_93,0079
0141_2498,0141
004c_1661,004c
004a_1099,004a
006c_2547,006c
003f_2024,003f
004c_927,004c
0043_127,0043
0036_630,0036
0049_2596,0049
0063_2638,0063
0072_1415,0072
0048_1039,0048
0073_1393,0073
0043_170,0043
0047_1733,0047
0144_710,0144
006b_2932,006b
0118_77,0118
0074_2771,0074
003d_791,003d
0039_1633,0039
0061_2444,0061
0067_1999,0067
0041_2228,0041
0072_2359,0072
0057_2042,0057
006f_1612,006f
0032_2804,0032
006e_2184,006e
0142_416,0142
0074_2842,0074
0045_1172,0045
004b_2887,004b
004c_1448,004c
0047_2069,0047
0034_709,0034
0075_1196,0075
017c_2560,017c
0079_2841,0079
0068_979,0068
0068_1122,0068
004d_228,004d
0119_1487,0119
0050_2418,0050
0031_1029,0031
0032_2762,0032
0073_355,0073
003b_2821,003b
0032_1612,0032
0049_1034,0049
003a_2501,003a
0059_2292,0059
0036_1002,0036
201d_1156,201d
015b_1480,015b
0053_2268,0053
0047_1843,0047
002d_2457,002d
015a_2440,015a
0141_2706,0141
0068_704,0068
0039_419,0039
0119_1752,0119
0142_371,0142
0045_685,0045
0032_2198,0032
003b_2221,003b
015b_1885,015b
0072_272,0072
004c_1766,004c
0142_860,0142
0048_1713,0048
0179_381,0179
0031_210,0031
0072_967,0072
0054_788,0054
0044_434,0044
017c_1379,017c
0028_707,0028
017c_2072,017c
004d_2373,004d
003a_2644,003a
0046_1177,0046
003a_391,003a
0033_749,0033
0032_2408,0032
0033_1702,0033
0037_1293,0037
0042_2924,0042
0045_2725,0045
0070_1866,0070
003d_429,003d
00f3_1088,00f3
0065_1590,0065
0065_1682,0065
0079_2414,0079
201e_548,201e
0144_1683,0144
0142_2923,0142
006d_354,006d
0041_84,0041
0119_1948,0119
0050_1526,0050
00f3_15,00f3
006e_2915,006e
0031_2973,0031
0141_2864,0141
002f_1826,002f
004d_1699,004d
006e_1105,006e
0032_50,0032
017a_33,017a
0068_735,0068
006a_1461,006a
017a_770,017a
003b_507,003b
0057_2669,0057
006f_132,006f
002c_528,002c
0074_49,0074
003d_825,003d
006d_2982,006d
0061_1034,0061
0059_1161,0059
00f3_327,00f3
0144_774,0144
0033_394,0033
0061_80,0061
017b_65,017b
0062_2418,0062
201e_2033,201e
0047_1900,0047
0021_1340,0021
0034_36,0034
0105_554,0105
0028_1815,0028
004e_2926,004e
0029_1089,0029
004d_835,004d
006e_1332,006e
0077_2498,0077
0046_852,0046
0029_2950,0029
201e_1382,201e
201e_2731,201e
0050_2834,0050
0061_1981,0061
0077_997,0077
006a_1190,006a
006c_2645,006c
0043_296,0043
0065_50,0065
004a_1595,004a
0037_2641,0037
0038_2823,0038
0064_416,0064
0035_1124,0035
0074_644,0074
004a_563,004a
0036_505,0036
002f_794,002f
002d_378,002d
003f_2213,003f
004e_1518,004e
0030_1768,0030
006e_2353,006e
004a_250,004a
0141_1839,0141
0066_1640,0066
0034_2531,0034
0053_322,0053
0033_2742,0033
0050_2579,0050
003d_2864,003d
004f_1922,004f
017c_1325,017c
006b_1611,006b
0052_2322,0052
004d_310,004d
006e_1590,006e
0064_1870,0064
006c_1666,006c
0047_168,0047
004f_613,004f
017c_2413,017c
0068_1696,0068
0038_2387,0038
003d_204,003d
0070_1862,0070
0030_2320,0030
005a_1186,005a
0028_499,0028
0043_43,0043
201e_1283,201e
003f_929,003f
0072_999,0072
004f_2318,004f
0073_1207,0073
0119_494,0119
0029_2165,0029
004e_385,004e
201d_211,201d
004d_244,004d
0045_2944,0045
0041_1104,0041
003d_217,003d
0068_784,0068
0042_2548,0042
0067_2190,0067
004c_505,004c
0068_2899,0068
0049_948,0049
002c_1587,002c
0142_166,0142
0063_2704,0063
0066_964,0066
0046_1965,0046
017b_302,017b
0079_2732,0079
017a_1555,017a
0144_976,0144
0062_1256,0062
006e_1302,006e
0055_2762,0055
0119_418,0119
0144_1844,0144
0119_1828,0119
006f_753,006f
006d_525,006d
00f3_2757,00f3
0053_2672,0053
0032_1409,0032
006d_2699,006d
0029_956,0029
0105_1170,0105
0037_202,0037
017c_1861,017c
0075_530,0075
0061_2704,0061
0047_2455,0047
005a_1348,005a
0034_783,0034
0077_261,0077
0029_1709,0029
002b_163,002b
0073_332,0073
0053_1643,0053
0070_326,0070
0039_1697,0039
015b_250,015b
005a_2073,005a
0074_2237,0074
003a_693,003a
0043_1557,0043
0064_890,0064
0118_177,0118
017b_1821,017b
0119_196,0119
0039_161,0039
015b_352,015b
005a_707,005a
004e_2017,004e
006a_1174,006a
0031_1745,0031
0037_1763,0037
0069_1376,0069
0063_2197,0063
006b_2088,006b
0068_2827,0068
006c_2344,006c
0039_2867,0039
